# VELOCITY:     AVE_POFV:        ERROR:
          17     2.54558    0.110052  0.00974313
          17     2.73415   0.0585212  0.00482947
          17     2.92271    0.142143  0.00763672
          17     3.11127   0.0709418  0.00734648
          17     3.29983  0.00236858  0.00229786
          17     3.48839   0.0491046           0
          17     3.67696           0           0
          17     3.86552           0           0
          17     4.05408           0           0
          17     4.24264           0           0
          17      4.4312           0           0
          17     4.61976           0           0
          17     4.80833           0           0
          17     4.99689           0           0
          17     5.18545           0           0
          17     5.37401           0           0
          17     5.56257           0           0
          18   0.0942809    0.546262   0.0236542
          18    0.282843    0.410788   0.0185947
          18    0.471405    0.593975   0.0247849
          18    0.659966    0.345424   0.0176008
          18    0.848528    0.431139   0.0115198
          18     1.03709    0.377069   0.0171464
          18     1.22565    0.471732    0.016136
          18     1.41421    0.275477   0.0217126
          18     1.60278    0.379988   0.0184034
          18     1.79134    0.450208   0.0134675
          18      1.9799    0.279214   0.0120709
          18     2.16846   0.0950175    0.011967
          18     2.35702    0.216115  0.00936101
          18     2.54558    0.109394  0.00922403
          18     2.73415    0.057998  0.00458941
          18     2.92271    0.142431  0.00721786
          18     3.11127   0.0697286   0.0070378
          18     3.29983  0.00223699  0.00217396
          18     3.48839   0.0491046           0
          18     3.67696           0           0
          18     3.86552           0           0
          18     4.05408           0           0
          18     4.24264           0           0
          18      4.4312           0           0
          18     4.61976           0           0
          18     4.80833           0           0
          18     4.99689           0           0
          18     5.18545           0           0
          18     5.37401           0           0
          18     5.56257           0           0
          19   0.0942809    0.536016   0.0245281
          19    0.282843    0.418423   0.0191196
          19    0.471405    0.590083   0.0237841
          19    0.659966    0.355621   0.0194048
          19    0.848528    0.424316   0.0127753
          19     1.03709    0.393871   0.0230501
          19     1.22565    0.462592   0.0176871
          19     1.41421    0.268551   0.0216464
          19     1.60278    0.384205   0.0179114
          19     1.79134    0.451272   0.0128006
          19      1.9799    0.279199   0.0114356
          19     2.16846   0.0951855   0.0113383
          19     2.35702    0.215311  0.00890279
          19     2.54558    0.108573  0.00877504
          19     2.73415     0.05753  0.00437167
          19     2.92271    0.142688  0.00684254
          19     3.11127   0.0686431  0.00675058
          19     3.29983  0.00211925  0.00206273
          19     3.48839   0.0491046           0
          19     3.67696           0           0
          19     3.86552           0           0
          19     4.05408           0           0
          19     4.24264           0           0
          19      4.4312           0           0
          19     4.61976           0           0
          19     4.80833           0           0
          19     4.99689           0           0
          19     5.18545           0           0
          19     5.37401           0           0
          19     5.56257           0           0
          20   0.0942809    0.524585   0.0258284
          20    0.282843    0.428192   0.0205081
          20    0.471405     0.58572   0.0229916
          20    0.659966    0.363325   0.0199053
          20    0.848528     0.42117   0.0125177
          20     1.03709     0.40693   0.0253283
          20     1.22565    0.454193   0.0186905
          20     1.41421    0.265239   0.0208159
          20     1.60278    0.384121    0.017016
          20     1.79134    0.453776   0.0124032
          20      1.9799    0.279479   0.0108672
          20     2.16846   0.0953367   0.0107724
          20     2.35702    0.216822  0.00858485
          20     2.54558      0.1056  0.00882569
          20     2.73415   0.0571087  0.00417333
          20     2.92271    0.142919  0.00650432
          20     3.11127   0.0676662  0.00648336
          20     3.29983  0.00201329  0.00196231
          20     3.48839   0.0491046           0
          20     3.67696           0           0
          20     3.86552           0           0
          20     4.05408           0           0
          20     4.24264           0           0
          20      4.4312           0           0
          20     4.61976           0           0
          20     4.80833           0           0
          20     4.99689           0           0
          20     5.18545           0           0
          20     5.37401           0           0
          20     5.56257           0           0
